序號,綠色商店名稱,聯絡地址,商店編號,聯絡人,聯絡電話,分機,手機號碼,綠色商店類型,經度,緯度
1505,萊爾富國際股份有限公司-北市紹北店,100臺北市中正區紹興北街33號,A001372,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.525515374507,25.045356142821
1506,萊爾富國際股份有限公司-北市麥帥店,114臺北市內湖區行善路33號,A001323,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.576043163229,25.056641788714
1507,萊爾富國際股份有限公司-北市凱撒店,100台北市中正區南陽街1號,A001594,卓東平,(02)89783144,,,連鎖型綠色商店,121.516230153626,25.045716103653
1508,萊爾富國際股份有限公司-北市堯湖店,114臺北市內湖區港墘里江南街30號1樓,A001251,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.577595324059,25.077562390397
1509,萊爾富國際股份有限公司-北市敦化店,105臺北市松山區八德路三段12巷51弄2號,A001349,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.550853867806,25.046088469702
1510,萊爾富國際股份有限公司-北市景福店,116臺北市文山區景福街58號,A001395,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.537713725836,24.999108866322
1511,萊爾富國際股份有限公司-北市港北店,115臺北市南港區合成里中坡北路50巷1號1樓,A001415,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.581233070037,25.046508822146
1512,萊爾富國際股份有限公司-北市港玉店,116台北市南港區南港路三段8、10號一樓全部,A001615,卓東平,(02)89785453,,,連鎖型綠色商店,121.592951060629,25.054494334487
1513,萊爾富國際股份有限公司-北市港成店,115臺北市南港區玉成街27之1號,A001433,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.581815360851,25.05050615177
1514,萊爾富國際股份有限公司-北市港宏店,115臺北市南港區研究院路二段110號,A001332,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.616579555728,25.042681561337
1515,萊爾富國際股份有限公司-北市港東店,115臺北市南港區南港路三段2號,A001368,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.593054151904,25.054537889107
1516,萊爾富國際股份有限公司-北市港南店,115臺北市南港區舊莊街一段212巷2號,A001384,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.622507740568,25.038234752155
1517,萊爾富國際股份有限公司-北市港捷店,115臺北市南港區經貿二路1號(南港展覽館),A001417,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.61734465585,25.056376208112
1518,萊爾富國際股份有限公司-北市港華店,115臺北市南港區玉成街52巷2弄1號1樓,A001333,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.581423674515,25.048077830602
1519,萊爾富國際股份有限公司-北市港運店,115台北市南港區玉成街52巷2弄3號1樓全部、5號1樓,A001619,卓東平,(02)89783865,,,連鎖型綠色商店,121.581447730577,25.047838233899
1520,萊爾富國際股份有限公司-北市港漢店,115臺北市南港區東明里南港路二段4號,A001295,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.606027074906,25.054357845827
1521,萊爾富國際股份有限公司-北市港醫店,115臺北市南港區同德路87號(忠孝醫院),A001374,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.586156516143,25.04650672667
1522,萊爾富國際股份有限公司-北市港鑫店,115台北市南港區南港路一段313號地下二樓商場,A001596,卓東平,(02)27883443,,,連鎖型綠色商店,121.607334065068,25.053575101799
1523,萊爾富國際股份有限公司-北市湖元店,114台北市內湖區新湖三路36號1樓,A001595,卓東平,(02)89787470,,,連鎖型綠色商店,121.57517647444,25.063147989597
1524,萊爾富國際股份有限公司-北市湖月店,114台北市內湖區大湖山莊街179號1樓,A001629,卓東平,(02)89786741,,,連鎖型綠色商店,121.601207229123,25.088180124335
1525,萊爾富國際股份有限公司-北市湖玉店,114台北市內湖區陽光街298號一樓部份,A001603,卓東平,(02)26586383,,,連鎖型綠色商店,121.574644810322,25.072641500771
1526,萊爾富國際股份有限公司-北市湖光店,114臺北市內湖區瑞光路188巷60號,A001341,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.576326890651,25.073634379112
1527,萊爾富國際股份有限公司-北市湖志店,114臺北市內湖區內湖路一段120巷13號,A001256,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.562717781199,25.082444471811
1528,萊爾富國際股份有限公司-北市湖宗店,114台北市內湖區新湖二路160.162號一樓全部,A001613,卓東平,(02)27963773,,,連鎖型綠色商店,121.579606813183,25.062925156701
1529,萊爾富國際股份有限公司-北市湖泰店,114台北市內湖區安泰街26.28號一樓全部,A001605,卓東平,(02)26326581,,,連鎖型綠色商店,121.618495574975,25.073362344444
1530,萊爾富國際股份有限公司-北市湖康店,114台北市內湖區文湖街21巷26、28號1樓及地下1樓全部(不含停車位),A001631,卓東平,(02)89783044,,,連鎖型綠色商店,121.560543683153,25.086729510262
1531,萊爾富國際股份有限公司-北市湖森店,114臺北市內湖區湖元里瑞光路66巷33號,A001367,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.581351338691,25.069772584862
1532,萊爾富國際股份有限公司-北市湖運店,114臺北市內湖區成功路四段186號(捷運內湖線內湖站),A001318,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.594255446267,25.08378033763
1533,萊爾富國際股份有限公司-北市湖寧店,114臺北市內湖區康寧路三段75巷137號第二教學大樓B1(康寧醫護暨管理專科學校),A001271,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.610060027619,25.075185366476
1534,萊爾富國際股份有限公司-北市湖潤店,114臺北市內湖區舊宗路一段188號(內湖大潤發二館),A001423,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.57598851322,25.062652744848
1535,萊爾富國際股份有限公司-北市湖鑫店,114台北市內湖區金湖路358、358-1號,A001626,卓東平,(02)26346037,,,連鎖型綠色商店,121.603950290756,25.073647119605
1536,萊爾富國際股份有限公司-北市湖鑽店,114臺北市內湖區瑞光路502號,A001328,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.56814891918,25.079246524293
1537,萊爾富國際股份有限公司-北市華納店,110臺北市信義區松壽路16號1樓,A001369,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.566970412696,25.035752011954
1538,萊爾富國際股份有限公司-北市華德店,108台北市萬華區德昌街241、243、245號,A001602,卓東平,(02)89782941,,,連鎖型綠色商店,121.492685387606,25.023223643668
1539,萊爾富國際股份有限公司-北市開利店,"111臺北市士林區社子街142,144號",A001445,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.504978202984,25.088475293055
1540,萊爾富國際股份有限公司-北市陽光店,114臺北市內湖區陽光街347號,A001403,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.577711832513,25.073087837115
1541,萊爾富國際股份有限公司-北市圓捷店,103臺北市大同區酒泉街15號,A001344,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.519584256001,25.070716512888
1542,萊爾富國際股份有限公司-北市新明店,114台北市內湖區新明路241、241-1號,A001630,卓東平,(02)89786745,,,連鎖型綠色商店,121.58736267201,25.057931009241
1543,萊爾富國際股份有限公司-北市新喜店,104臺北市中山區德惠街167巷2號,A001330,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.531691579861,25.066657576275
1544,萊爾富國際股份有限公司-北市新瑞店,114台北市內湖區瑞光路513巷36號一樓全部,A001627,卓東平,(02)26585946,,,連鎖型綠色商店,121.56997466533,25.080224231389
1545,萊爾富國際股份有限公司-北市新樸實店,105台北市松山區寧安街12號(育達高職樸實樓一樓107教室),A001609,卓東平,,,0.0,連鎖型綠色商店,121.554349037611,25.049639504892
1546,萊爾富國際股份有限公司-北市溫泉店,112臺北市北投區行義路154巷2號B1 ,A001282,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.528204121407,25.130538784494
1547,萊爾富國際股份有限公司-北市獅子林店,108臺北市萬華區西寧南路36之69號,A001358,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.506640166746,25.045591213296
1548,萊爾富國際股份有限公司-北市萬和店,108臺北市萬華區全德里民和街9號1樓,A001404,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.499853926478,25.026279224561
1549,萊爾富國際股份有限公司-北市萬都店,108臺北市萬華區成都路29.31號,A001408,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.506792298288,25.04264841091
1550,萊爾富國際股份有限公司-北市萬園店,108臺北市萬華區西園路一段170號1樓,A001268,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.499258308438,25.036788915767
1551,萊爾富國際股份有限公司-北市萬寧店,108台北市萬華區長沙街二段50號,A001620,卓東平,(02)89783407,,,連鎖型綠色商店,121.505936170698,25.040582816601
1552,萊爾富國際股份有限公司-北市萬興店,116臺北市文山區興隆路三段58號,A001389,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.556041762957,25.000057781581
1553,萊爾富國際股份有限公司-北市萬寶店,108臺北市萬華區西園路二段146號1樓,A001436,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.496178587588,25.030120273407
1554,萊爾富國際股份有限公司-北市萬鑫店,108台北市萬華區西園路二段134、136、138號,A001600,卓東平,(02)23083401,,,連鎖型綠色商店,121.496296814408,25.030441090944
1555,萊爾富國際股份有限公司-北市試院店,116臺北市文山區試院路104號,A001300,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.547650555869,24.990032019555
1556,萊爾富國際股份有限公司-北市農安店,104臺北市中山區農安街160號,A001350,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.53398579058,25.06461851069
1557,萊爾富國際股份有限公司-北市旗艦店,105臺北市松山區八德路三段32號,A001357,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.551712929062,25.048069742065
1558,萊爾富國際股份有限公司-北市榮輝店,104臺北市中山區民權東路三段7號1樓,A001326,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.54124099833,25.06255559859
1559,萊爾富國際股份有限公司-北市福德店,110臺北市信義區福德街266號,A001315,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.585866669931,25.038882840909
1560,萊爾富國際股份有限公司-北市艋舺店,108臺北市萬華區雙園街69號,A001269,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.493949043329,25.030210923883
1561,萊爾富國際股份有限公司-北市銘傳店,111臺北市士林區中山北路五段250號(銘傳大學),A001263,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.527010035481,25.087199232116
1562,萊爾富國際股份有限公司-北市德昌二店,108臺北市萬華區西園路二段281巷31號,A001305,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.492802063698,25.023467054136
1563,萊爾富國際股份有限公司-北市德湖店,114臺北市內湖區文湖街21巷16號1樓.地下室,A001307,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.560588693973,25.086653109215
1564,萊爾富國際股份有限公司-北市慶泰店,104臺北市中山區松江路186號之1,A001285,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.532881307198,25.056587725438
1565,萊爾富國際股份有限公司-北市樸實店,105臺北市松山區寧安街12號(育達商職樸實樓一樓),A001325,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.554349037611,25.049639504892
1566,萊爾富國際股份有限公司-北市興湖店,114臺北市內湖區東湖路121號,A001309,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.616414096959,25.068299591107
1567,萊爾富國際股份有限公司-北市興隆店,116臺北市文山區興隆路二段203巷16號,A001401,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.548681110865,25.002071827185
1568,萊爾富國際股份有限公司-北市貓空店,116台北市文山區指南路三段38巷35號,A001633,卓東平,(02)22346497,,,連鎖型綠色商店,121.588316281134,24.968933595796
1569,萊爾富國際股份有限公司-北市遼寧店,104臺北市中山區南京東路三段195號,A001290,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.542318408164,25.052091379209
1570,萊爾富國際股份有限公司-北市錦江店,104臺北市中山區錦州街276號,A001283,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.534987511828,25.060243618237
1571,萊爾富國際股份有限公司-北市靜修店,103臺北市大同區民生西路231號,A001312,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.51574584726,25.057145289638
1572,萊爾富國際股份有限公司-北市臨江店,106臺北市大安區臨江街40巷2號,A001287,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.55619067572,25.029604466346
1573,萊爾富國際股份有限公司-北市雙連店,104臺北市中山區民生西路62號,A001274,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.520892084353,25.057550009833
1574,萊爾富國際股份有限公司-北市雙蝶店,103臺北市大同區南京西路64巷9弄2號,A001353,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.5187826946,25.052398743598
1575,萊爾富國際股份有限公司-北市懷德店,112臺北市北投區懷德街5號,A001447,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.519183098115,25.111354577873
1576,萊爾富國際股份有限公司-北市羅斯福店,106臺北市大安區羅斯福路二段75之1號,A001352,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.52307129536,25.026557964751
1577,萊爾富國際股份有限公司-北市藝文店,116台北市文山區指南路二段64號四樓,A001606,卓東平,(02)89781640,,,連鎖型綠色商店,121.576504251722,24.987419212697
1578,萊爾富國際股份有限公司-北市關渡店,112臺北市北投區知行路314號,A001438,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.467263242913,25.12244245276
1579,萊爾富國際股份有限公司-北市麗湖店,114臺北市內湖區內湖路一段409之1號,A001319,卓東平,(02)66068688,356.0,,連鎖型綠色商店,121.57084722145,25.081787456331
