序號,綠色商店名稱,聯絡地址,商店編號,聯絡人,聯絡電話,分機,手機號碼,綠色商店類型
1485,萊爾富國際股份有限公司-北市秋葉原店,100台北市中正區八德路一段８２巷１０號,A001639,卓東平,(02)89783142,,,連鎖型綠色商店
1486,萊爾富國際股份有限公司-北市迪化店,103臺北市大同區迪化街一段50號,A001347,卓東平,(02)66068688,356,,連鎖型綠色商店
1487,萊爾富國際股份有限公司-北市家聲店,105臺北市松山區寧安街12號(育達商職家聲樓B1),A001289,卓東平,(02)66068688,356,,連鎖型綠色商店
1488,萊爾富國際股份有限公司-北市師範店,106臺北市大安區和平東路一段162號(台灣師範大學校本部),A001247,卓東平,(02)66068688,356,,連鎖型綠色商店
1489,萊爾富國際股份有限公司-北市師鑽店,116臺北市文山區汀州路四段88號（師範大學汀州分部）,A001267,卓東平,(02)66068688,356,,連鎖型綠色商店
1490,萊爾富國際股份有限公司-北市班客店,108台北市萬華區廣州街247號,A001622,卓東平,(02)89787245,,,連鎖型綠色商店
1491,萊爾富國際股份有限公司-北市紗帽店,112台北市北投區行義路142-1及142-3號B1,A001637,卓東平,(02)89782704,,,連鎖型綠色商店
1492,萊爾富國際股份有限公司-北市馬偕店,104臺北市中山區民生西路3巷2號,A001444,卓東平,(02)66068688,356,,連鎖型綠色商店
1493,萊爾富國際股份有限公司-北市浣熊店,116臺北市文山區新光路二段30號(木柵動物園浣熊館販賣部),A001314,卓東平,(02)66068688,356,,連鎖型綠色商店
1494,萊爾富國際股份有限公司-北市國光店,100臺北市中正區忠孝西路一段173號(國光客運東站),A001265,卓東平,(02)66068688,356,,連鎖型綠色商店
1495,萊爾富國際股份有限公司-北市國防店,114台北市內湖區民權東路六段１６１號,A001621,卓東平,(02)89781053,,,連鎖型綠色商店
1496,萊爾富國際股份有限公司-北市國貿店,110臺北市信義區松壽路6號(世貿三館1樓展場),A001446,卓東平,(02)66068688,356,,連鎖型綠色商店
1497,萊爾富國際股份有限公司-北市國圖店,100臺北市中正區中山南路20號,A001431,卓東平,(02)66068688,356,,連鎖型綠色商店
1498,萊爾富國際股份有限公司-北市國醫店,114臺北市內湖區民權東路六段123巷32號,A001351,卓東平,(02)66068688,356,,連鎖型綠色商店
1499,萊爾富國際股份有限公司-北市基湖店,114臺北市內湖區基湖路25號,A001249,卓東平,(02)66068688,356,,連鎖型綠色商店
1500,萊爾富國際股份有限公司-北市康湖店,114臺北市內湖區安康路142號,A001377,卓東平,(02)66068688,356,,連鎖型綠色商店
1501,萊爾富國際股份有限公司-北市康寧店,114臺北市內湖區康寧路三段155號,A001379,卓東平,(02)66068688,356,,連鎖型綠色商店
1502,萊爾富國際股份有限公司-北市康樂二店,114臺北市內湖區康樂街92號,A001255,卓東平,(02)66068688,356,,連鎖型綠色商店
1503,萊爾富國際股份有限公司-北市惇敘店,112臺北市北投區泉源路221號(台北私立惇敘工商),A001429,卓東平,(02)66068688,356,,連鎖型綠色商店
1504,萊爾富國際股份有限公司-北市梧州店,108臺北市萬華區梧州街29號,A001303,卓東平,(02)66068688,356,,連鎖型綠色商店
1505,萊爾富國際股份有限公司-北市紹北店,100臺北市中正區紹興北街33號,A001372,卓東平,(02)66068688,356,,連鎖型綠色商店
1506,萊爾富國際股份有限公司-北市麥帥店,114臺北市內湖區行善路33號,A001323,卓東平,(02)66068688,356,,連鎖型綠色商店
1507,萊爾富國際股份有限公司-北市凱撒店,100台北市中正區南陽街1號,A001594,卓東平,(02)89783144,,,連鎖型綠色商店
1508,萊爾富國際股份有限公司-北市堯湖店,114臺北市內湖區港墘里江南街30號1樓,A001251,卓東平,(02)66068688,356,,連鎖型綠色商店
1509,萊爾富國際股份有限公司-北市敦化店,105臺北市松山區八德路三段12巷51弄2號,A001349,卓東平,(02)66068688,356,,連鎖型綠色商店
1510,萊爾富國際股份有限公司-北市景福店,116臺北市文山區景福街58號,A001395,卓東平,(02)66068688,356,,連鎖型綠色商店
1511,萊爾富國際股份有限公司-北市港北店,115臺北市南港區合成里中坡北路50巷1號1樓,A001415,卓東平,(02)66068688,356,,連鎖型綠色商店
1512,萊爾富國際股份有限公司-北市港玉店,116台北市南港區南港路三段8、10號一樓全部,A001615,卓東平,(02)89785453,,,連鎖型綠色商店
1513,萊爾富國際股份有限公司-北市港成店,115臺北市南港區玉成街27之1號,A001433,卓東平,(02)66068688,356,,連鎖型綠色商店
1514,萊爾富國際股份有限公司-北市港宏店,115臺北市南港區研究院路二段110號,A001332,卓東平,(02)66068688,356,,連鎖型綠色商店
1515,萊爾富國際股份有限公司-北市港東店,115臺北市南港區南港路三段2號,A001368,卓東平,(02)66068688,356,,連鎖型綠色商店
1516,萊爾富國際股份有限公司-北市港南店,115臺北市南港區舊莊街一段212巷2號,A001384,卓東平,(02)66068688,356,,連鎖型綠色商店
1517,萊爾富國際股份有限公司-北市港捷店,115臺北市南港區經貿二路1號(南港展覽館),A001417,卓東平,(02)66068688,356,,連鎖型綠色商店
1518,萊爾富國際股份有限公司-北市港華店,115臺北市南港區玉成街52巷2弄1號1樓,A001333,卓東平,(02)66068688,356,,連鎖型綠色商店
1519,萊爾富國際股份有限公司-北市港運店,115台北市南港區玉成街52巷2弄3號1樓全部、5號1樓,A001619,卓東平,(02)89783865,,,連鎖型綠色商店
1520,萊爾富國際股份有限公司-北市港漢店,115臺北市南港區東明里南港路二段4號,A001295,卓東平,(02)66068688,356,,連鎖型綠色商店
1521,萊爾富國際股份有限公司-北市港醫店,115臺北市南港區同德路87號(忠孝醫院),A001374,卓東平,(02)66068688,356,,連鎖型綠色商店
1522,萊爾富國際股份有限公司-北市港鑫店,115台北市南港區南港路一段313號地下二樓商場,A001596,卓東平,(02)27883443,,,連鎖型綠色商店
1523,萊爾富國際股份有限公司-北市湖元店,114台北市內湖區新湖三路36號1樓,A001595,卓東平,(02)89787470,,,連鎖型綠色商店
1524,萊爾富國際股份有限公司-北市湖月店,114台北市內湖區大湖山莊街179號1樓,A001629,卓東平,(02)89786741,,,連鎖型綠色商店
1525,萊爾富國際股份有限公司-北市湖玉店,114台北市內湖區陽光街298號一樓部份,A001603,卓東平,(02)26586383,,,連鎖型綠色商店
1526,萊爾富國際股份有限公司-北市湖光店,114臺北市內湖區瑞光路188巷60號,A001341,卓東平,(02)66068688,356,,連鎖型綠色商店
1527,萊爾富國際股份有限公司-北市湖志店,114臺北市內湖區內湖路一段120巷13號,A001256,卓東平,(02)66068688,356,,連鎖型綠色商店
1528,萊爾富國際股份有限公司-北市湖宗店,114台北市內湖區新湖二路160.162號一樓全部,A001613,卓東平,(02)27963773,,,連鎖型綠色商店
1529,萊爾富國際股份有限公司-北市湖泰店,114台北市內湖區安泰街26.28號一樓全部,A001605,卓東平,(02)26326581,,,連鎖型綠色商店
1530,萊爾富國際股份有限公司-北市湖康店,114台北市內湖區文湖街21巷26、28號1樓及地下1樓全部(不含停車位),A001631,卓東平,(02)89783044,,,連鎖型綠色商店
1531,萊爾富國際股份有限公司-北市湖森店,114臺北市內湖區湖元里瑞光路66巷33號,A001367,卓東平,(02)66068688,356,,連鎖型綠色商店
1532,萊爾富國際股份有限公司-北市湖運店,114臺北市內湖區成功路四段186號(捷運內湖線內湖站),A001318,卓東平,(02)66068688,356,,連鎖型綠色商店
1533,萊爾富國際股份有限公司-北市湖寧店,114臺北市內湖區康寧路三段75巷137號第二教學大樓B1(康寧醫護暨管理專科學校),A001271,卓東平,(02)66068688,356,,連鎖型綠色商店
1534,萊爾富國際股份有限公司-北市湖潤店,114臺北市內湖區舊宗路一段188號(內湖大潤發二館),A001423,卓東平,(02)66068688,356,,連鎖型綠色商店
1535,萊爾富國際股份有限公司-北市湖鑫店,114台北市內湖區金湖路358、358-1號,A001626,卓東平,(02)26346037,,,連鎖型綠色商店
1536,萊爾富國際股份有限公司-北市湖鑽店,114臺北市內湖區瑞光路502號,A001328,卓東平,(02)66068688,356,,連鎖型綠色商店
1537,萊爾富國際股份有限公司-北市華納店,110臺北市信義區松壽路16號1樓,A001369,卓東平,(02)66068688,356,,連鎖型綠色商店
1538,萊爾富國際股份有限公司-北市華德店,108台北市萬華區德昌街241、243、245號,A001602,卓東平,(02)89782941,,,連鎖型綠色商店
1539,萊爾富國際股份有限公司-北市開利店,"111臺北市士林區社子街142,144號",A001445,卓東平,(02)66068688,356,,連鎖型綠色商店
1540,萊爾富國際股份有限公司-北市陽光店,114臺北市內湖區陽光街347號,A001403,卓東平,(02)66068688,356,,連鎖型綠色商店
1541,萊爾富國際股份有限公司-北市圓捷店,103臺北市大同區酒泉街15號,A001344,卓東平,(02)66068688,356,,連鎖型綠色商店
1542,萊爾富國際股份有限公司-北市新明店,114台北市內湖區新明路241、241-1號,A001630,卓東平,(02)89786745,,,連鎖型綠色商店
1543,萊爾富國際股份有限公司-北市新喜店,104臺北市中山區德惠街167巷2號,A001330,卓東平,(02)66068688,356,,連鎖型綠色商店
1544,萊爾富國際股份有限公司-北市新瑞店,114台北市內湖區瑞光路513巷36號一樓全部,A001627,卓東平,(02)26585946,,,連鎖型綠色商店
1545,萊爾富國際股份有限公司-北市新樸實店,105台北市松山區寧安街12號(育達高職樸實樓一樓107教室),A001609,卓東平,,,0,連鎖型綠色商店
1546,萊爾富國際股份有限公司-北市溫泉店,112臺北市北投區行義路154巷2號B1 ,A001282,卓東平,(02)66068688,356,,連鎖型綠色商店
1547,萊爾富國際股份有限公司-北市獅子林店,108臺北市萬華區西寧南路36之69號,A001358,卓東平,(02)66068688,356,,連鎖型綠色商店
1548,萊爾富國際股份有限公司-北市萬和店,108臺北市萬華區全德里民和街9號1樓,A001404,卓東平,(02)66068688,356,,連鎖型綠色商店
1549,萊爾富國際股份有限公司-北市萬都店,108臺北市萬華區成都路29.31號,A001408,卓東平,(02)66068688,356,,連鎖型綠色商店
1550,萊爾富國際股份有限公司-北市萬園店,108臺北市萬華區西園路一段170號1樓,A001268,卓東平,(02)66068688,356,,連鎖型綠色商店
1551,萊爾富國際股份有限公司-北市萬寧店,108台北市萬華區長沙街二段50號,A001620,卓東平,(02)89783407,,,連鎖型綠色商店
1552,萊爾富國際股份有限公司-北市萬興店,116臺北市文山區興隆路三段58號,A001389,卓東平,(02)66068688,356,,連鎖型綠色商店
1553,萊爾富國際股份有限公司-北市萬寶店,108臺北市萬華區西園路二段146號1樓,A001436,卓東平,(02)66068688,356,,連鎖型綠色商店
1554,萊爾富國際股份有限公司-北市萬鑫店,108台北市萬華區西園路二段134、136、138號,A001600,卓東平,(02)23083401,,,連鎖型綠色商店
1555,萊爾富國際股份有限公司-北市試院店,116臺北市文山區試院路104號,A001300,卓東平,(02)66068688,356,,連鎖型綠色商店
1556,萊爾富國際股份有限公司-北市農安店,104臺北市中山區農安街160號,A001350,卓東平,(02)66068688,356,,連鎖型綠色商店
1557,萊爾富國際股份有限公司-北市旗艦店,105臺北市松山區八德路三段32號,A001357,卓東平,(02)66068688,356,,連鎖型綠色商店
1558,萊爾富國際股份有限公司-北市榮輝店,104臺北市中山區民權東路三段7號1樓,A001326,卓東平,(02)66068688,356,,連鎖型綠色商店
1559,萊爾富國際股份有限公司-北市福德店,110臺北市信義區福德街266號,A001315,卓東平,(02)66068688,356,,連鎖型綠色商店
1560,萊爾富國際股份有限公司-北市艋舺店,108臺北市萬華區雙園街69號,A001269,卓東平,(02)66068688,356,,連鎖型綠色商店
1561,萊爾富國際股份有限公司-北市銘傳店,111臺北市士林區中山北路五段250號(銘傳大學),A001263,卓東平,(02)66068688,356,,連鎖型綠色商店
1562,萊爾富國際股份有限公司-北市德昌二店,108臺北市萬華區西園路二段281巷31號,A001305,卓東平,(02)66068688,356,,連鎖型綠色商店
1563,萊爾富國際股份有限公司-北市德湖店,114臺北市內湖區文湖街21巷16號1樓.地下室,A001307,卓東平,(02)66068688,356,,連鎖型綠色商店
1564,萊爾富國際股份有限公司-北市慶泰店,104臺北市中山區松江路186號之1,A001285,卓東平,(02)66068688,356,,連鎖型綠色商店
1565,萊爾富國際股份有限公司-北市樸實店,105臺北市松山區寧安街12號(育達商職樸實樓一樓),A001325,卓東平,(02)66068688,356,,連鎖型綠色商店
1566,萊爾富國際股份有限公司-北市興湖店,114臺北市內湖區東湖路121號,A001309,卓東平,(02)66068688,356,,連鎖型綠色商店
1567,萊爾富國際股份有限公司-北市興隆店,116臺北市文山區興隆路二段203巷16號,A001401,卓東平,(02)66068688,356,,連鎖型綠色商店
1568,萊爾富國際股份有限公司-北市貓空店,116台北市文山區指南路三段38巷35號,A001633,卓東平,(02)22346497,,,連鎖型綠色商店
1569,萊爾富國際股份有限公司-北市遼寧店,104臺北市中山區南京東路三段195號,A001290,卓東平,(02)66068688,356,,連鎖型綠色商店
1570,萊爾富國際股份有限公司-北市錦江店,104臺北市中山區錦州街276號,A001283,卓東平,(02)66068688,356,,連鎖型綠色商店
1571,萊爾富國際股份有限公司-北市靜修店,103臺北市大同區民生西路231號,A001312,卓東平,(02)66068688,356,,連鎖型綠色商店
1572,萊爾富國際股份有限公司-北市臨江店,106臺北市大安區臨江街40巷2號,A001287,卓東平,(02)66068688,356,,連鎖型綠色商店
1573,萊爾富國際股份有限公司-北市雙連店,104臺北市中山區民生西路62號,A001274,卓東平,(02)66068688,356,,連鎖型綠色商店
1574,萊爾富國際股份有限公司-北市雙蝶店,103臺北市大同區南京西路64巷9弄2號,A001353,卓東平,(02)66068688,356,,連鎖型綠色商店
1575,萊爾富國際股份有限公司-北市懷德店,112臺北市北投區懷德街5號,A001447,卓東平,(02)66068688,356,,連鎖型綠色商店
